ID,Age,Education,Marital Status,Parental Status,Children,Kidhome,Teenhome,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,Clusters
10736,44,0,0,1,1,0,1,72258.0,1525,290,28,522,0,522,227,120,134,6,9,5,2,0,2,0
3194,41,1,0,0,0,0,0,71466.0,1230,85,86,412,12,546,78,182,0,4,4,10,1,0,1,0
10839,39,0,1,1,2,1,1,36283.0,29,76,42,6,5,5,8,0,5,1,0,3,2,0,4,2
49,45,0,0,1,1,1,0,20587.0,25,49,39,2,3,6,4,1,9,1,1,2,1,0,7,1
4290,43,0,1,1,1,1,0,30467.0,24,102,8,1,3,8,2,5,5,1,0,2,1,0,7,1
10219,43,0,1,1,1,1,0,31590.0,38,376,40,6,2,15,6,6,3,1,0,3,1,0,8,1
4211,29,2,1,1,1,1,0,20425.0,57,608,5,4,12,5,3,16,17,2,0,3,2,0,7,1
1135,55,1,1,1,2,1,1,17144.0,47,134,96,18,2,19,0,2,6,3,0,4,5,0,7,2
6299,47,1,0,1,1,0,1,42564.0,813,543,28,324,48,186,39,18,198,6,8,4,6,1,7,3
10846,37,1,1,1,1,1,0,43783.0,629,31,22,327,9,125,25,4,139,7,1,8,6,1,7,3
347,39,0,0,1,1,0,1,40780.0,377,659,30,229,27,71,13,3,34,7,1,5,4,0,9,3
6543,70,1,1,0,0,0,0,62847.0,1612,530,45,521,168,706,80,76,61,3,6,4,1,0,2,0
10446,58,1,1,0,0,0,0,82017.0,729,599,58,184,23,446,30,23,23,5,4,7,1,3,2,0
3479,65,0,0,0,0,0,0,16813.0,50,345,49,4,8,11,12,2,13,2,0,3,1,1,7,1
11075,37,0,1,1,2,1,1,51267.0,270,243,37,183,2,64,7,2,12,3,3,5,4,0,4,2
4442,54,0,0,1,1,0,1,46524.0,177,450,70,31,19,35,26,14,52,1,1,5,2,0,3,2
199,53,1,0,0,0,0,0,45183.0,315,525,33,219,3,60,12,9,12,4,1,7,1,1,7,1
6722,61,1,1,1,1,0,1,70421.0,767,1,98,479,28,136,75,14,35,10,3,7,3,0,6,3
796,50,2,0,1,1,0,1,60161.0,1071,614,17,584,44,212,46,8,177,11,4,8,3,0,8,3
3749,42,0,1,0,0,0,0,73926.0,1580,484,54,627,91,597,159,91,15,6,5,12,1,0,3,0
8523,47,0,1,1,1,1,0,19329.0,60,197,39,24,1,16,12,2,5,4,0,3,3,0,8,1
310,45,1,1,1,1,0,1,61872.0,573,198,81,330,5,159,36,27,16,4,4,9,4,0,4,3
8629,59,0,0,1,2,1,1,46984.0,41,460,71,19,1,10,2,1,8,1,0,3,1,0,5,2
236,64,0,1,1,2,1,1,34838.0,170,526,62,28,23,29,29,14,47,2,1,4,3,0,6,2
9930,71,1,0,0,0,0,0,82716.0,1167,236,8,606,148,228,15,148,22,6,8,13,1,0,2,0
3483,57,0,1,0,0,0,0,48192.0,1526,449,76,1039,43,204,153,58,29,2,8,12,3,3,8,0
4599,39,1,1,1,2,0,2,49681.0,458,237,66,411,0,26,0,0,21,7,1,7,6,0,7,2
7326,44,1,1,1,1,0,1,56850.0,63,98,83,34,1,19,2,7,0,1,1,3,1,0,2,2
7352,58,0,1,1,1,0,1,55267.0,405,251,28,161,28,136,32,3,45,3,4,6,4,0,3,2
2350,43,0,1,1,2,1,1,59666.0,1027,464,87,623,53,178,23,17,133,3,2,8,7,1,8,3
9145,43,0,0,1,1,0,1,72504.0,1478,449,43,604,26,470,123,161,94,5,9,6,2,0,2,0
2964,34,0,1,0,0,0,0,26872.0,72,256,0,3,10,8,3,16,32,1,1,2,1,0,6,1
5585,43,0,0,1,1,1,0,21359.0,48,435,1,12,2,17,6,1,10,2,0,3,2,0,8,1
9687,40,0,0,0,0,0,0,73170.0,726,29,1,184,174,256,50,30,32,5,4,6,1,0,2,0
3732,60,1,1,1,1,0,1,52750.0,860,510,72,393,0,239,90,69,69,5,7,9,6,0,4,3
6303,29,1,1,0,0,0,0,91820.0,1497,218,72,410,73,747,76,161,30,5,5,12,0,0,1,0
11176,45,1,1,1,1,0,1,65968.0,495,48,12,376,9,83,19,4,4,5,4,7,2,0,3,2
2986,39,0,1,1,2,1,1,30772.0,20,109,89,7,2,4,2,1,4,1,0,2,1,0,6,2
7462,61,0,0,0,0,0,0,22507.0,570,582,67,68,0,226,51,157,68,10,2,4,3,0,9,3
3900,43,0,1,1,1,0,1,65685.0,769,92,54,642,14,49,0,7,57,9,2,9,1,0,5,3
7034,37,2,1,1,1,1,0,25804.0,55,301,34,8,7,9,13,6,12,2,0,3,2,0,8,1
9493,35,1,0,0,0,0,0,76412.0,1808,420,15,840,53,804,23,71,17,5,4,8,1,2,3,0
1143,43,0,1,1,1,1,0,22063.0,55,325,43,7,10,13,3,11,11,2,0,3,2,0,7,1
1,54,0,0,0,0,0,0,57091.0,577,14,0,464,5,64,7,0,37,7,3,7,1,1,5,0
3855,52,0,1,0,0,0,0,22419.0,162,437,74,30,3,47,19,21,42,3,2,2,1,0,8,1
5536,56,0,1,1,1,0,1,87771.0,1957,403,61,1492,38,287,50,57,33,5,10,4,1,4,6,3
5989,56,2,0,1,1,0,1,78353.0,1576,439,51,752,122,476,39,153,34,10,2,11,1,0,8,3
9499,61,0,1,1,3,1,2,93404.0,1616,418,97,1279,15,287,20,0,15,3,4,7,3,2,5,3
6768,53,0,0,1,3,1,2,37859.0,36,533,75,22,1,8,2,1,2,1,0,3,2,0,8,2
2150,57,1,0,1,1,0,1,80995.0,1482,414,83,860,28,409,73,56,56,8,9,4,1,0,4,3
6646,31,0,1,1,1,1,0,16529.0,22,120,23,3,0,5,13,0,1,1,0,3,1,0,6,1
4887,39,1,0,1,2,1,1,55412.0,63,219,65,10,5,28,11,1,8,2,0,3,1,0,5,2
8560,23,0,0,0,0,0,0,48789.0,680,657,94,351,16,156,7,5,145,6,4,7,1,0,6,0
3321,48,1,1,1,2,0,2,56575.0,542,420,42,421,5,90,0,16,10,7,3,7,3,0,5,3
11003,35,2,1,1,1,1,0,25130.0,50,270,10,2,5,7,0,18,18,2,0,3,2,0,7,1
10402,48,0,1,1,2,1,1,35441.0,39,500,94,25,1,9,2,1,1,1,0,3,2,0,8,2
9904,59,0,1,1,1,0,1,71391.0,1043,457,50,336,123,274,46,123,141,6,5,12,5,0,3,3
6141,43,1,0,1,1,1,0,49494.0,385,430,46,191,9,97,0,6,82,6,1,5,2,0,7,1
5687,35,0,0,0,0,0,0,81702.0,1633,644,98,563,50,774,28,31,187,7,7,12,1,0,3,0
10856,35,2,0,1,1,0,1,45889.0,46,362,42,31,0,6,0,1,8,1,0,3,1,0,6,1
5121,38,0,0,1,1,0,1,56628.0,761,100,30,479,5,82,7,17,171,7,6,5,2,1,5,3
4186,65,0,1,1,2,1,1,34026.0,76,328,11,18,6,15,12,8,17,2,1,3,3,0,5,2
368,41,0,1,1,1,0,1,40049.0,290,577,61,91,65,52,10,44,28,3,2,6,3,0,5,2
3312,27,0,0,1,1,1,0,34176.0,89,48,12,5,7,24,19,14,20,3,0,4,4,0,6,1
11121,34,0,1,1,1,1,0,19419.0,70,596,76,2,14,28,16,3,7,4,0,3,4,0,9,1
5332,55,2,1,0,0,0,0,82504.0,1066,337,2,362,50,431,134,35,54,3,6,7,1,0,1,0
5848,45,0,1,0,0,0,0,81205.0,2009,167,43,724,74,929,97,55,130,5,6,7,1,3,2,0
10343,24,2,0,0,0,0,0,61618.0,1345,638,27,605,91,399,0,45,205,3,6,8,2,0,3,0
5935,59,1,0,1,1,0,1,55284.0,764,552,60,547,7,140,0,7,63,7,5,8,3,0,5,3
2895,52,0,0,1,1,0,1,49980.0,195,249,79,104,1,54,13,9,14,3,1,5,2,0,5,2
10262,35,0,1,1,2,2,0,15072.0,53,415,96,8,2,15,0,10,18,3,1,3,4,0,5,1
7848,41,0,0,1,1,0,1,49166.0,368,381,17,224,2,25,7,0,110,5,3,3,2,0,6,2
9477,61,1,1,1,1,0,1,65324.0,544,169,0,384,0,102,21,32,5,6,2,9,3,0,4,3
4856,58,2,1,0,0,0,0,82347.0,1853,600,38,556,54,845,202,133,63,7,7,10,1,2,3,0
7186,49,1,1,1,2,1,1,30843.0,35,34,43,24,0,2,0,0,9,1,1,2,2,1,5,2
5794,41,1,1,1,1,0,1,46374.0,446,104,1,408,0,21,0,0,17,7,1,7,3,2,8,2
1456,36,0,0,1,1,0,1,60474.0,1180,454,25,265,199,303,234,9,170,10,2,12,7,0,7,3
4877,42,1,1,1,1,0,1,38576.0,41,117,2,34,0,7,0,0,0,1,0,3,1,0,7,2
425,30,0,1,1,2,2,0,55357.0,727,495,66,374,64,116,84,25,64,6,2,11,3,0,5,3
3007,49,0,1,1,2,1,1,37758.0,40,633,49,27,2,10,0,0,1,1,0,3,2,0,8,2
1031,26,2,1,0,0,0,0,85710.0,1062,420,5,600,20,350,29,30,33,6,9,10,1,1,2,0
4297,46,0,1,1,1,1,0,23228.0,40,154,71,13,2,18,6,1,0,2,0,3,2,0,8,1
807,46,1,1,1,2,1,1,44602.0,292,134,35,167,2,89,0,0,34,6,1,4,6,0,8,2
9553,28,0,1,0,0,0,0,7500.0,15,536,94,0,2,3,4,1,5,0,0,3,1,0,6,1
4271,26,2,1,1,1,1,0,38683.0,341,633,80,46,35,69,84,41,66,4,1,6,6,0,7,1
4120,40,2,0,1,1,1,0,49514.0,369,194,61,88,39,78,58,13,93,6,1,4,2,0,7,1
2036,42,1,1,1,1,0,1,57906.0,401,383,29,243,11,119,10,3,15,4,2,8,3,0,4,2
115,49,1,0,1,1,0,1,43456.0,393,460,0,275,11,68,25,7,7,5,1,8,3,0,5,2
4259,29,1,0,1,2,2,0,19485.0,10,278,80,6,0,4,0,0,0,1,0,2,1,0,7,1
8687,37,0,1,1,1,0,1,53172.0,486,419,54,121,62,90,68,20,125,2,3,8,3,0,3,3
2447,36,0,1,1,1,1,0,30545.0,69,620,71,4,12,15,19,7,12,2,0,3,2,0,7,1
10140,32,1,1,0,0,0,0,70123.0,1727,274,27,1308,0,396,23,0,0,5,7,4,1,2,3,0
9353,56,0,0,1,1,0,1,62450.0,995,174,61,515,47,267,62,66,38,5,5,4,2,1,3,3
3623,39,0,1,1,1,1,0,21675.0,45,18,55,4,0,16,17,4,4,4,0,3,3,0,7,1
738,34,2,0,1,2,1,1,42395.0,182,86,35,48,13,57,24,15,25,3,1,4,4,0,7,2
7631,37,1,1,1,1,1,0,61346.0,989,266,34,562,58,168,43,16,142,5,7,10,1,0,3,3
4789,62,0,1,0,0,0,0,80812.0,1677,285,95,769,22,500,210,143,33,4,8,5,1,3,2,0
773,44,1,0,1,2,1,1,42835.0,595,364,64,379,4,93,12,9,98,6,6,4,7,0,6,3
10602,32,0,1,1,1,1,0,39922.0,156,500,30,29,12,59,19,1,36,3,0,4,2,0,8,1
1446,59,1,0,0,0,0,0,86424.0,1226,85,12,387,68,569,89,45,68,6,9,12,1,0,1,0
3270,37,2,1,1,1,1,0,17117.0,128,528,96,12,23,38,30,18,7,3,1,3,4,0,9,1
8443,43,0,0,1,1,1,0,24762.0,86,139,16,6,10,12,3,15,40,3,1,2,3,1,8,1
9653,40,0,1,1,1,0,1,35797.0,68,621,16,27,1,14,4,1,21,2,0,3,2,0,8,2
8916,40,0,0,1,2,2,0,36627.0,16,341,78,9,1,5,0,0,1,0,0,3,1,0,5,1
8017,34,2,1,1,2,1,1,51111.0,55,10,83,22,0,19,6,5,3,2,0,3,2,0,6,2
5830,43,1,0,0,0,0,0,86857.0,2114,655,96,899,102,838,133,102,40,5,6,10,1,0,2,0
4597,45,1,1,0,0,0,0,82072.0,2018,362,67,889,55,685,168,92,129,3,2,13,1,0,1,0
7023,62,1,0,1,3,2,1,46231.0,263,580,87,189,2,55,0,5,12,6,1,4,4,0,9,2
8086,56,0,1,1,2,1,1,42243.0,55,200,34,48,0,2,0,0,5,2,0,3,2,0,7,2
8825,53,0,1,1,2,1,1,51195.0,564,454,46,230,14,156,82,24,58,9,2,5,8,0,8,3
2930,37,1,0,0,0,0,0,68092.0,1281,195,7,852,60,207,78,36,48,2,6,10,2,0,5,0
1928,42,0,1,1,1,1,0,31814.0,83,505,73,35,3,20,4,1,20,2,0,3,2,1,9,1
7108,50,1,0,1,2,1,1,51390.0,353,659,54,205,20,47,23,2,56,5,2,5,6,0,5,2
10925,32,0,1,0,0,0,0,76630.0,1003,166,93,255,31,446,40,56,175,3,10,11,1,0,1,0
9960,24,2,0,1,1,1,0,26868.0,14,60,52,0,0,1,8,3,2,1,0,2,1,0,7,1
8800,72,1,0,0,0,0,0,48948.0,902,513,53,437,8,206,160,49,42,7,10,5,2,1,6,0
9224,43,1,0,1,1,0,1,55260.0,1139,564,81,825,8,53,11,0,242,8,10,5,2,0,6,3
5519,59,0,1,1,1,0,1,64090.0,797,326,8,316,58,161,76,51,135,6,9,4,1,0,5,3
5046,57,0,0,1,1,0,1,78331.0,1638,157,97,756,138,354,160,169,61,10,6,7,2,0,4,0
7037,41,1,1,1,1,1,0,37087.0,401,322,50,194,55,134,15,0,3,4,2,8,3,0,6,1
905,29,0,0,1,1,1,0,21846.0,84,250,38,7,17,18,6,10,26,4,0,3,4,0,8,1
8624,57,0,1,0,0,0,0,81320.0,928,508,61,183,33,493,59,103,57,4,3,10,1,0,2,0
8945,45,0,0,1,1,0,1,54137.0,203,317,46,171,0,11,0,1,20,4,1,4,2,0,6,2
6445,48,0,1,0,0,0,0,66825.0,858,350,73,243,101,405,29,40,40,4,5,6,1,0,2,0
2727,42,0,1,0,0,0,0,57100.0,409,207,19,181,21,69,39,3,96,3,3,6,1,0,3,1
6404,46,0,1,1,3,1,2,58917.0,282,462,10,151,7,89,0,7,28,4,1,6,5,0,5,2
11074,38,0,0,0,0,0,0,85072.0,1423,81,94,494,92,391,194,11,241,3,4,10,1,0,0,0
10150,54,0,0,0,0,0,0,86429.0,1449,220,10,464,28,873,29,18,37,7,4,7,0,1,2,0
1968,44,0,0,1,1,1,0,45684.0,28,209,37,5,1,5,10,0,7,1,0,2,1,0,7,1
6534,41,0,1,1,1,1,0,47889.0,67,176,94,29,0,29,0,5,4,2,0,3,1,0,5,1
9485,29,1,1,0,0,0,0,45921.0,199,111,23,102,9,49,24,3,12,2,1,6,1,0,4,1
7053,49,1,0,0,0,0,0,78420.0,1453,365,75,604,28,674,91,28,28,3,10,8,1,0,1,0
4654,23,0,1,0,0,0,0,75114.0,1253,234,40,571,12,523,63,60,24,3,10,5,1,0,2,0
9760,52,1,0,1,1,0,1,52278.0,1198,520,24,953,0,71,0,0,174,10,5,10,6,0,8,3
1048,43,1,1,1,1,1,0,35641.0,178,350,11,63,3,67,8,9,28,3,1,4,2,0,7,1
10619,21,0,0,0,0,0,0,95529.0,1990,573,29,770,29,890,250,27,24,7,3,7,1,1,3,0
9308,61,0,1,0,0,0,0,62820.0,976,414,51,398,61,265,138,61,53,3,4,6,1,0,1,0
10505,55,1,1,0,0,0,0,73113.0,1001,185,86,741,19,154,50,9,28,3,4,7,1,0,2,0
8362,33,1,1,0,0,0,0,84169.0,1919,326,9,1478,19,403,0,19,0,7,6,6,1,2,3,0
2625,61,2,0,1,1,0,1,42607.0,350,224,30,156,29,56,30,32,47,3,2,7,2,0,3,2
4637,61,1,0,0,0,0,0,74637.0,1650,407,73,960,64,464,146,0,16,6,9,9,1,1,3,0
9972,60,1,1,1,2,1,1,46015.0,46,77,25,38,0,2,0,0,6,1,0,3,1,2,7,2
4483,22,0,0,0,0,0,0,72354.0,1228,438,67,315,26,473,220,12,182,2,10,6,1,0,1,0
4487,46,1,0,1,1,1,0,39858.0,95,521,67,15,20,25,2,7,26,2,0,4,1,0,6,1
4988,67,1,1,1,2,1,1,34469.0,62,56,58,19,6,20,0,5,12,1,1,4,3,0,4,2
8931,29,0,1,1,1,1,0,83033.0,1761,42,82,812,99,431,237,149,33,11,4,10,1,1,5,0
5871,36,1,1,0,0,0,0,24401.0,467,667,98,73,28,217,10,24,115,6,1,6,3,0,8,1
2008,37,0,1,0,0,0,0,77583.0,1149,139,93,372,23,384,250,12,108,4,5,9,1,1,2,0
3139,33,2,0,0,0,0,0,74116.0,2052,181,53,871,111,704,145,55,166,4,4,10,1,1,2,0
10037,22,0,0,0,0,0,0,74293.0,1127,56,66,375,152,335,93,91,81,5,4,6,1,0,2,0
10673,39,1,1,1,1,0,1,68397.0,1416,224,6,760,80,466,17,13,80,6,9,5,1,0,3,3
5303,41,1,1,0,0,0,0,79632.0,1113,82,42,471,0,510,99,21,12,6,4,9,1,0,2,0
538,26,0,0,1,1,1,0,46107.0,125,139,78,31,9,27,16,9,33,1,1,4,1,0,3,1
7922,64,1,0,1,1,0,1,64950.0,966,686,29,819,0,72,12,0,63,11,2,10,2,1,7,3
5692,26,2,1,1,1,1,0,25443.0,32,554,82,1,4,3,8,9,7,1,0,3,1,0,8,1
4843,63,0,0,0,0,0,0,75127.0,833,38,92,203,35,305,46,17,227,2,11,5,1,0,1,0
6383,44,1,1,1,1,1,0,32892.0,46,35,78,26,0,15,2,1,2,3,0,3,2,0,8,1
1628,44,0,1,0,0,0,0,71796.0,960,248,54,354,21,311,167,75,32,9,3,4,1,0,4,0
1204,45,1,1,1,1,0,1,67536.0,1829,403,45,1253,0,447,23,71,35,11,5,11,3,1,8,3
3673,44,0,0,1,1,0,1,55239.0,779,350,59,371,17,238,23,24,106,7,5,11,3,0,5,3
760,40,1,0,1,1,1,0,60554.0,811,324,8,588,7,76,110,15,15,8,4,9,2,0,6,3
8957,63,2,0,1,2,1,1,64831.0,1120,384,51,480,86,249,75,86,144,6,3,5,8,0,6,3
4128,53,1,1,1,1,0,1,56067.0,725,344,51,517,12,54,16,6,120,7,4,7,2,0,5,3
6810,32,0,0,0,0,0,0,82025.0,1187,397,76,267,98,606,48,70,98,3,2,6,1,1,1,0
5386,62,0,1,0,0,0,0,94384.0,2302,482,62,1111,24,790,160,45,172,5,8,5,0,3,2,0
8700,29,2,0,0,0,0,0,14906.0,66,554,86,7,7,14,7,16,15,2,1,3,3,0,7,1
3202,28,1,1,0,0,0,0,51563.0,1250,636,60,1166,0,48,0,0,36,4,4,10,1,2,8,0
1328,33,2,1,1,1,0,1,57937.0,683,133,56,261,42,144,55,48,133,4,4,9,3,0,3,3
8405,36,0,0,1,2,1,1,68274.0,305,272,83,135,25,51,23,25,46,4,2,5,2,0,3,2
6515,38,0,1,1,1,1,0,39771.0,50,205,92,6,2,18,2,8,14,2,0,3,1,0,4,1
2882,40,2,0,1,1,0,1,67893.0,995,636,31,711,28,142,49,18,47,3,2,9,2,0,8,3
7574,36,1,1,1,1,1,0,27922.0,41,50,80,11,0,13,2,4,11,2,0,3,1,0,4,1
6387,39,1,1,1,2,1,1,52190.0,77,52,39,42,0,17,0,0,18,2,1,3,3,1,5,2
5320,42,1,0,1,2,1,1,44051.0,171,516,20,79,7,58,6,3,18,3,1,4,4,0,6,2
5048,44,1,0,1,2,2,0,42767.0,131,414,53,20,6,43,19,5,38,3,1,2,1,0,8,1
8146,39,1,1,1,2,1,1,46106.0,54,49,84,30,0,8,2,0,14,1,1,2,1,0,6,2
10031,39,1,1,1,2,1,1,16927.0,53,504,50,20,2,23,3,1,4,3,0,4,5,0,8,2
5748,50,0,1,1,1,0,1,59754.0,475,575,96,115,27,44,4,146,139,5,2,6,3,0,5,3
2134,63,0,0,1,1,0,1,53700.0,694,681,94,263,5,233,69,41,83,5,5,8,4,0,5,3
1523,42,0,1,1,2,1,1,59041.0,96,53,25,69,2,15,2,2,6,2,0,4,2,0,5,2
9665,58,1,0,1,1,0,1,54237.0,361,428,48,267,3,30,4,0,57,5,2,5,4,0,6,2
4640,48,0,0,1,1,0,1,70647.0,1079,646,65,561,85,171,25,123,114,4,7,13,2,0,2,3
3635,53,1,0,1,1,0,1,52597.0,578,53,69,492,0,37,7,0,42,6,3,8,3,0,5,2
3547,46,1,1,1,1,1,0,41021.0,64,546,12,14,7,9,6,16,12,2,0,3,2,0,6,1
2456,40,1,1,1,1,0,1,40233.0,149,258,84,80,4,46,0,17,2,2,1,5,5,0,6,2
5633,35,0,1,1,2,1,1,50183.0,231,4,47,97,12,84,13,10,15,3,1,6,7,0,5,2
7801,56,0,1,1,1,0,1,54753.0,728,290,87,197,107,227,7,59,131,5,2,11,3,0,4,3
10489,42,0,1,0,0,0,0,92955.0,1778,314,35,693,21,925,31,24,84,6,7,9,1,2,2,0
7011,42,0,1,1,1,1,0,33471.0,93,625,47,43,2,27,0,9,12,3,0,4,3,0,7,1
2620,41,1,1,1,1,1,0,34596.0,23,442,48,14,0,2,0,0,7,1,0,2,1,0,8,1
3933,35,0,1,1,1,1,0,44010.0,662,624,46,186,36,234,86,72,48,10,2,6,6,0,9,3
10981,27,0,1,0,0,0,0,84219.0,1198,147,27,434,137,400,45,137,45,3,4,10,1,0,1,0
1734,47,1,1,1,3,2,1,40706.0,81,528,37,59,0,11,4,2,5,3,0,4,4,0,7,2
10995,27,2,1,1,1,1,0,15716.0,92,594,8,16,5,30,8,7,26,3,0,4,3,0,8,1
6357,56,2,0,1,1,0,1,59052.0,491,224,29,230,35,75,63,57,31,7,1,7,3,0,5,3
9209,44,1,1,0,0,0,0,80573.0,1564,623,85,829,138,430,60,92,15,4,6,13,1,0,2,0
10286,53,0,1,0,0,0,0,83715.0,926,146,2,318,8,407,150,35,8,2,8,13,1,0,0,0
2611,56,1,1,0,0,0,0,82576.0,1910,697,66,1206,55,445,168,18,18,2,4,12,1,1,1,0
1600,50,1,1,1,3,2,1,56962.0,411,261,60,292,3,77,10,3,26,6,3,5,7,0,7,2
3308,63,0,1,1,2,1,1,35704.0,94,177,54,30,9,12,2,11,30,2,0,4,3,0,4,2
5407,61,0,1,1,1,0,1,53103.0,1085,290,70,729,17,133,11,0,195,10,6,7,5,1,7,3
2166,55,2,0,1,2,1,1,46779.0,23,352,55,12,1,3,0,0,7,0,1,2,1,0,4,2
3955,50,0,0,0,0,0,0,4861.0,6,7,20,2,1,1,1,0,1,0,0,0,0,0,14,1
6634,36,1,0,1,1,1,0,33462.0,54,326,78,22,3,18,0,0,11,2,0,3,1,0,7,1
3056,37,0,0,1,1,0,1,63693.0,1150,258,63,587,43,337,42,87,54,11,6,9,3,0,6,3
5718,65,0,1,0,0,0,0,80763.0,1415,318,17,674,168,108,192,42,231,5,11,6,1,2,3,0
6872,41,1,1,1,1,0,1,65352.0,405,312,43,284,3,84,4,7,23,4,2,8,2,0,4,2
8164,37,1,1,0,0,0,0,82170.0,1908,216,13,1023,93,651,49,55,37,5,6,7,1,0,2,0
4580,46,0,1,0,0,0,0,75759.0,2486,247,46,1394,22,708,89,91,182,9,7,9,1,3,5,0
9305,39,2,0,0,0,0,0,79689.0,1315,413,65,311,26,640,180,37,121,4,9,13,1,0,2,0
453,59,1,0,1,2,1,1,35340.0,45,0,1,27,0,12,0,1,5,2,0,3,2,0,5,2
8545,61,0,0,0,0,0,0,85683.0,1789,100,6,1296,17,311,45,69,51,2,4,10,1,4,1,0
9850,43,2,1,1,1,1,0,24884.0,19,577,32,3,6,7,0,0,3,0,0,3,1,0,7,1
7378,34,1,1,1,1,1,0,42021.0,573,667,34,393,5,136,7,5,27,10,1,6,5,1,9,3
7646,26,0,0,1,1,1,0,64449.0,805,131,70,218,63,282,137,35,70,5,3,12,4,0,4,3
1640,61,0,0,1,2,1,1,64587.0,108,7,49,66,0,16,0,6,20,1,1,4,2,0,3,2
5184,20,0,0,0,0,0,0,34824.0,23,95,65,4,2,11,2,0,4,1,0,2,1,0,6,1
8492,37,0,1,0,0,0,0,75437.0,1493,232,25,795,0,545,95,58,0,8,4,10,1,1,6,0
11188,58,0,1,1,2,1,1,26091.0,89,124,84,15,10,19,8,17,20,2,1,3,3,0,5,2
1212,42,0,1,1,1,1,0,52845.0,936,320,7,384,25,292,130,41,64,8,8,6,3,1,6,3
9097,59,0,0,1,1,0,1,46086.0,343,238,34,244,8,32,7,2,50,3,1,8,4,0,4,2
10473,59,1,0,1,1,0,1,78028.0,528,657,38,158,19,288,25,0,38,6,4,9,1,2,7,3
7962,28,1,0,0,0,0,0,95169.0,1901,263,1,1285,21,449,106,20,20,4,3,4,1,2,1,0
9984,34,2,1,1,2,1,1,56337.0,724,459,25,349,16,144,28,5,182,8,5,4,5,2,8,3
5527,28,0,1,1,1,1,0,22434.0,58,501,25,4,12,11,3,13,15,2,0,3,2,0,8,1
6374,61,1,1,1,1,0,1,36930.0,297,408,50,223,2,31,0,2,39,5,2,4,5,0,8,2
7453,61,0,0,1,1,0,1,36130.0,488,512,46,157,43,127,68,56,37,3,8,4,6,1,4,3
8952,62,1,1,1,1,0,1,65569.0,859,601,96,397,46,288,20,38,70,6,5,10,2,0,3,3
241,63,0,1,0,0,0,0,83844.0,1574,413,57,901,31,345,75,31,191,4,4,11,1,1,1,0
8975,47,0,1,1,2,1,1,19514.0,69,154,47,14,3,21,2,1,28,3,1,2,4,1,8,2
6119,52,1,0,1,2,1,1,36736.0,17,415,52,10,0,3,0,0,4,1,0,2,1,0,6,2
5236,36,0,1,1,1,0,1,77568.0,2194,673,30,1230,0,396,232,178,158,10,2,8,1,3,5,0
5723,39,1,1,1,1,0,1,49187.0,116,169,63,81,1,31,2,1,0,1,1,5,1,0,2,2
1710,37,0,0,1,1,1,0,30168.0,279,479,51,154,20,66,0,12,27,6,1,4,7,0,9,1
1970,47,1,1,1,1,0,1,34053.0,103,657,14,63,0,21,7,0,12,3,0,3,1,0,8,2
5313,44,1,1,1,2,1,1,38196.0,44,72,20,30,0,11,0,0,3,2,0,4,3,0,5,2
10634,64,1,1,0,0,0,0,59412.0,406,71,56,90,67,165,30,43,11,4,2,8,1,0,3,0
7010,50,2,1,0,0,0,0,70924.0,1363,83,41,635,114,254,132,152,76,6,6,7,1,1,3,0
8562,46,0,1,0,0,0,0,54165.0,236,397,72,127,4,73,15,6,11,2,1,7,1,0,2,1
3158,42,0,1,1,1,1,0,32300.0,39,542,1,13,3,6,6,5,6,1,0,3,1,0,8,1
4436,39,0,0,0,0,0,0,20180.0,137,494,27,18,42,24,15,20,18,2,1,4,1,0,7,1
5287,42,0,1,1,1,1,0,34961.0,79,10,77,45,2,26,4,1,1,3,1,3,3,0,7,1
2445,41,1,1,1,1,1,0,28440.0,63,357,87,38,1,24,0,0,0,2,0,3,1,0,8,1
6059,62,1,1,1,3,1,2,64504.0,1314,482,81,986,36,168,16,0,108,11,3,4,7,0,7,3
4550,49,1,1,1,1,0,1,33564.0,71,5,51,61,0,3,0,0,7,1,1,3,1,0,5,2
4240,37,0,1,1,1,1,0,17345.0,58,603,79,4,9,16,17,0,12,2,1,2,2,0,8,1
8911,48,1,1,1,1,0,1,56320.0,702,447,11,201,53,172,116,77,83,5,4,9,3,0,4,3
3706,37,0,0,1,1,1,0,28647.0,94,312,54,19,8,29,0,12,26,2,2,2,1,1,7,1
3628,28,2,0,1,1,1,0,15038.0,80,516,93,4,8,11,19,12,26,2,1,2,2,0,9,1
10175,57,1,0,1,1,0,1,32173.0,22,332,0,18,0,2,0,0,2,1,0,3,1,0,4,2
8985,51,2,1,1,1,0,1,68316.0,1211,602,54,806,80,161,120,11,33,10,7,10,5,0,6,3
5204,44,0,1,0,0,0,0,74538.0,1461,365,21,380,98,733,110,112,28,8,8,5,1,1,3,0
9220,44,0,0,0,0,0,0,91700.0,1968,528,58,576,172,961,125,115,19,8,6,5,1,0,3,0
9888,46,0,1,0,0,0,0,68695.0,1091,4,3,458,81,356,106,50,40,4,4,7,1,0,2,0
5263,38,2,1,1,1,1,0,31056.0,55,523,99,5,10,13,3,8,16,1,0,3,1,0,8,1
